Season;Kolo;Datum;Domaci;Hoste;Score;Result[team];Goly 0-2;Kazdy tym dal gol
season_10-11;38;21.05. 18:00;Malaga;Barcelona;1  :  3;Barcelona;false;true
season_9-10;1;31.08. 22:00;Barcelona;Gijon;3  :  0;Barcelona;false;false
season_9-10;1;30.08. 21:00;Almeria;Valladolid;0  :  0;draw;true;false
season_9-10;1;30.08. 19:00;Valencia;Sevilla;2  :  0;Valencia;true;false
season_9-10;1;30.08. 17:00;Ath. Bilbao;Espanyol;1  :  0;Ath. Bilbao;true;false
season_9-10;1;30.08. 17:00;Malaga;Atl. Madrid;3  :  0;Malaga;false;false
season_9-10;1;30.08. 17:00;Mallorca;Xerez;2  :  0;Mallorca;true;false
season_9-10;1;30.08. 17:00;Osasuna;Villarreal;1  :  1;draw;true;true
season_9-10;1;30.08. 17:00;Santander;Getafe;1  :  4;Getafe;false;true
season_9-10;1;29.08. 22:00;Zaragoza;Tenerife;1  :  0;Zaragoza;true;false
season_9-10;1;29.08. 20:00;Real Madrid;La Coruňa;3  :  2;Real Madrid;false;true
season_9-10;2;13.09. 21:00;Xerez;Ath. Bilbao;0  :  1;Ath. Bilbao;true;false
season_9-10;2;13.09. 19:00;Valladolid;Valencia;2  :  4;Valencia;false;true
season_9-10;2;13.09. 17:00;Gijon;Almeria;1  :  0;Gijon;true;false
season_9-10;2;13.09. 17:00;La Coruňa;Malaga;1  :  0;La Coruňa;true;false
season_9-10;2;13.09. 17:00;Tenerife;Osasuna;2  :  1;Tenerife;false;true
season_9-10;2;13.09. 17:00;Villarreal;Mallorca;1  :  1;draw;true;true
season_9-10;2;12.09. 22:00;Sevilla;Zaragoza;4  :  1;Sevilla;false;true
season_9-10;2;12.09. 20:00;Espanyol;Real Madrid;0  :  3;Real Madrid;false;false
season_9-10;2;12.09. 18:00;Atl. Madrid;Santander;1  :  1;draw;true;true
season_9-10;2;12.09. 18:00;Getafe;Barcelona;0  :  2;Barcelona;true;false
season_9-10;3;20.09. 21:00;Valencia;Gijon;2  :  2;draw;false;true
season_9-10;3;20.09. 19:00;Real Madrid;Xerez;5  :  0;Real Madrid;false;false
season_9-10;3;20.09. 17:00;Almeria;Getafe;1  :  0;Almeria;true;false
season_9-10;3;20.09. 17:00;Ath. Bilbao;Villarreal;3  :  2;Ath. Bilbao;false;true
season_9-10;3;20.09. 17:00;Zaragoza;Valladolid;1  :  2;Valladolid;false;true
season_9-10;3;19.09. 22:00;Barcelona;Atl. Madrid;5  :  2;Barcelona;false;true
season_9-10;3;19.09. 20:00;Malaga;Santander;1  :  2;Santander;false;true
season_9-10;3;19.09. 20:00;Osasuna;Sevilla;0  :  2;Sevilla;true;false
season_9-10;3;19.09. 18:00;La Coruňa;Espanyol;2  :  3;Espanyol;false;true
season_9-10;3;19.09. 18:00;Mallorca;Tenerife;4  :  0;Mallorca;false;false
season_9-10;4;24.09. 22:00;Gijon;Zaragoza;1  :  1;draw;true;true
season_9-10;4;23.09. 22:00;Getafe;Valencia;3  :  1;Getafe;false;true
season_9-10;4;23.09. 21:00;Tenerife;Ath. Bilbao;1  :  0;Tenerife;true;false
season_9-10;4;23.09. 20:00;Atl. Madrid;Almeria;2  :  2;draw;false;true
season_9-10;4;23.09. 20:00;Espanyol;Malaga;2  :  1;Espanyol;false;true
season_9-10;4;23.09. 20:00;Valladolid;Osasuna;1  :  2;Osasuna;false;true
season_9-10;4;23.09. 20:00;Villarreal;Real Madrid;0  :  2;Real Madrid;true;false
season_9-10;4;23.09. 20:00;Xerez;La Coruňa;0  :  3;La Coruňa;false;false
season_9-10;4;22.09. 22:00;Santander;Barcelona;1  :  4;Barcelona;false;true
season_9-10;4;22.09. 20:00;Sevilla;Mallorca;2  :  0;Sevilla;true;false
season_9-10;5;27.09. 21:00;La Coruňa;Villarreal;1  :  0;La Coruňa;true;false
season_9-10;5;27.09. 19:00;Zaragoza;Getafe;3  :  0;Zaragoza;false;false
season_9-10;5;27.09. 17:00;Almeria;Santander;2  :  2;draw;false;true
season_9-10;5;27.09. 17:00;Espanyol;Xerez;0  :  0;draw;true;false
season_9-10;5;27.09. 17:00;Mallorca;Valladolid;3  :  0;Mallorca;false;false
season_9-10;5;27.09. 17:00;Osasuna;Gijon;1  :  0;Osasuna;true;false
season_9-10;5;26.09. 22:00;Valencia;Atl. Madrid;2  :  2;draw;false;true
season_9-10;5;26.09. 20:00;Malaga;Barcelona;0  :  2;Barcelona;true;false
season_9-10;5;26.09. 18:00;Ath. Bilbao;Sevilla;0  :  4;Sevilla;false;false
season_9-10;5;26.09. 18:00;Real Madrid;Tenerife;3  :  0;Real Madrid;false;false
season_9-10;6;04.10. 21:00;Sevilla;Real Madrid;2  :  1;Sevilla;false;true
season_9-10;6;04.10. 19:00;Santander;Valencia;0  :  1;Valencia;true;false
season_9-10;6;04.10. 17:00;Getafe;Osasuna;2  :  1;Getafe;false;true
season_9-10;6;04.10. 17:00;Gijon;Mallorca;4  :  1;Gijon;false;true
season_9-10;6;04.10. 17:00;Valladolid;Ath. Bilbao;2  :  2;draw;false;true
season_9-10;6;04.10. 17:00;Villarreal;Espanyol;0  :  0;draw;true;false
season_9-10;6;04.10. 17:00;Xerez;Malaga;1  :  1;draw;true;true
season_9-10;6;03.10. 22:00;Atl. Madrid;Zaragoza;2  :  1;Atl. Madrid;false;true
season_9-10;6;03.10. 20:00;Barcelona;Almeria;1  :  0;Barcelona;true;false
season_9-10;6;03.10. 18:00;Tenerife;La Coruňa;0  :  1;La Coruňa;true;false
season_9-10;7;18.10. 21:00;Osasuna;Atl. Madrid;3  :  0;Osasuna;false;false
season_9-10;7;18.10. 19:00;Ath. Bilbao;Gijon;1  :  2;Gijon;false;true
season_9-10;7;18.10. 17:00;Espanyol;Tenerife;2  :  1;Espanyol;false;true
season_9-10;7;18.10. 17:00;Malaga;Almeria;1  :  2;Almeria;false;true
season_9-10;7;18.10. 17:00;Mallorca;Getafe;3  :  1;Mallorca;false;true
season_9-10;7;18.10. 17:00;Xerez;Villarreal;2  :  1;Xerez;false;true
season_9-10;7;18.10. 17:00;Zaragoza;Santander;2  :  2;draw;false;true
season_9-10;7;17.10. 22:00;Valencia;Barcelona;0  :  0;draw;true;false
season_9-10;7;17.10. 20:00;Real Madrid;Valladolid;4  :  2;Real Madrid;false;true
season_9-10;7;17.10. 18:00;La Coruňa;Sevilla;1  :  0;La Coruňa;true;false
season_9-10;8;25.10. 21:00;Barcelona;Zaragoza;6  :  1;Barcelona;false;true
season_9-10;8;25.10. 19:00;Almeria;Valencia;0  :  3;Valencia;false;false
season_9-10;8;25.10. 17:00;Getafe;Ath. Bilbao;2  :  0;Getafe;true;false
season_9-10;8;25.10. 17:00;Santander;Osasuna;1  :  1;draw;true;true
season_9-10;8;25.10. 17:00;Tenerife;Xerez;1  :  0;Tenerife;true;false
season_9-10;8;25.10. 17:00;Valladolid;La Coruňa;4  :  0;Valladolid;false;false
season_9-10;8;25.10. 17:00;Villarreal;Malaga;2  :  1;Villarreal;false;true
season_9-10;8;24.10. 22:00;Sevilla;Espanyol;0  :  0;draw;true;false
season_9-10;8;24.10. 20:00;Gijon;Real Madrid;0  :  0;draw;true;false
season_9-10;8;24.10. 18:00;Atl. Madrid;Mallorca;1  :  1;draw;true;true
season_9-10;9;01.11. 21:00;La Coruňa;Gijon;1  :  1;draw;true;true
season_9-10;9;01.11. 19:00;Malaga;Valencia;0  :  1;Valencia;true;false
season_9-10;9;01.11. 17:00;Espanyol;Valladolid;1  :  1;draw;true;true
season_9-10;9;01.11. 17:00;Mallorca;Santander;1  :  0;Mallorca;true;false
season_9-10;9;01.11. 17:00;Villarreal;Tenerife;5  :  0;Villarreal;false;false
season_9-10;9;01.11. 17:00;Zaragoza;Almeria;2  :  1;Zaragoza;false;true
season_9-10;9;31.10. 22:00;Ath. Bilbao;Atl. Madrid;1  :  0;Ath. Bilbao;true;false
season_9-10;9;31.10. 20:00;Osasuna;Barcelona;1  :  1;draw;true;true
season_9-10;9;31.10. 20:00;Xerez;Sevilla;0  :  2;Sevilla;true;false
season_9-10;9;31.10. 18:00;Real Madrid;Getafe;2  :  0;Real Madrid;true;false
season_9-10;10;08.11. 21:00;Sevilla;Villarreal;3  :  2;Sevilla;false;true
season_9-10;10;08.11. 19:00;Valencia;Zaragoza;3  :  1;Valencia;false;true
season_9-10;10;08.11. 17:00;Almeria;Osasuna;2  :  0;Almeria;true;false
season_9-10;10;08.11. 17:00;Gijon;Espanyol;1  :  0;Gijon;true;false
season_9-10;10;08.11. 17:00;Santander;Ath. Bilbao;0  :  2;Ath. Bilbao;true;false
season_9-10;10;08.11. 17:00;Valladolid;Xerez;0  :  0;draw;true;false
season_9-10;10;07.11. 22:00;Atl. Madrid;Real Madrid;2  :  3;Real Madrid;false;true
season_9-10;10;07.11. 20:00;Barcelona;Mallorca;4  :  2;Barcelona;false;true
season_9-10;10;07.11. 18:00;Getafe;La Coruňa;0  :  2;La Coruňa;true;false
season_9-10;10;07.11. 18:00;Tenerife;Malaga;2  :  2;draw;false;true
season_9-10;11;22.11. 21:00;Osasuna;Valencia;1  :  3;Valencia;false;true
season_9-10;11;22.11. 19:00;Malaga;Zaragoza;1  :  1;draw;true;true
season_9-10;11;22.11. 17:00;Espanyol;Getafe;0  :  2;Getafe;true;false
season_9-10;11;22.11. 17:00;Mallorca;Almeria;3  :  1;Mallorca;false;true
season_9-10;11;22.11. 17:00;Villarreal;Valladolid;3  :  1;Villarreal;false;true
season_9-10;11;22.11. 17:00;Xerez;Gijon;0  :  0;draw;true;false
season_9-10;11;21.11. 22:00;Ath. Bilbao;Barcelona;1  :  1;draw;true;true
season_9-10;11;21.11. 20:00;Real Madrid;Santander;1  :  0;Real Madrid;true;false
season_9-10;11;21.11. 18:00;La Coruňa;Atl. Madrid;2  :  1;La Coruňa;false;true
season_9-10;11;21.11. 18:00;Tenerife;Sevilla;1  :  2;Sevilla;false;true
season_9-10;12;29.11. 21:00;Atl. Madrid;Espanyol;4  :  0;Atl. Madrid;false;false
season_9-10;12;29.11. 19:00;Barcelona;Real Madrid;1  :  0;Barcelona;true;false
season_9-10;12;29.11. 17:00;Almeria;Ath. Bilbao;1  :  4;Ath. Bilbao;false;true
season_9-10;12;29.11. 17:00;Getafe;Xerez;5  :  1;Getafe;false;true
season_9-10;12;29.11. 17:00;Santander;La Coruňa;0  :  1;La Coruňa;true;false
season_9-10;12;29.11. 17:00;Valladolid;Tenerife;3  :  3;draw;false;true
season_9-10;12;29.11. 17:00;Zaragoza;Osasuna;0  :  1;Osasuna;true;false
season_9-10;12;28.11. 22:00;Sevilla;Malaga;2  :  2;draw;false;true
season_9-10;12;28.11. 20:00;Valencia;Mallorca;1  :  1;draw;true;true
season_9-10;12;28.11. 18:00;Gijon;Villarreal;1  :  0;Gijon;true;false
season_9-10;13;06.12. 21:00;Ath. Bilbao;Valencia;1  :  2;Valencia;false;true
season_9-10;13;06.12. 19:00;Villarreal;Getafe;3  :  2;Villarreal;false;true
season_9-10;13;06.12. 17:00;Espanyol;Santander;0  :  4;Santander;false;false
season_9-10;13;06.12. 17:00;Malaga;Osasuna;1  :  1;draw;true;true
season_9-10;13;06.12. 17:00;Mallorca;Zaragoza;4  :  1;Mallorca;false;true
season_9-10;13;06.12. 17:00;Tenerife;Gijon;2  :  1;Tenerife;false;true
season_9-10;13;05.12. 22:00;La Coruňa;Barcelona;1  :  3;Barcelona;false;true
season_9-10;13;05.12. 20:00;Real Madrid;Almeria;4  :  2;Real Madrid;false;true
season_9-10;13;05.12. 18:00;Sevilla;Valladolid;1  :  1;draw;true;true
season_9-10;13;05.12. 18:00;Xerez;Atl. Madrid;0  :  2;Atl. Madrid;true;false
season_9-10;14;13.12. 21:00;Gijon;Sevilla;0  :  1;Sevilla;true;false
season_9-10;14;13.12. 19:00;Atl. Madrid;Villarreal;1  :  2;Villarreal;false;true
season_9-10;14;13.12. 17:00;Almeria;La Coruňa;1  :  1;draw;true;true
season_9-10;14;13.12. 17:00;Getafe;Tenerife;2  :  1;Getafe;false;true
season_9-10;14;13.12. 17:00;Osasuna;Mallorca;0  :  1;Mallorca;true;false
season_9-10;14;13.12. 17:00;Santander;Xerez;3  :  2;Santander;false;true
season_9-10;14;13.12. 17:00;Valladolid;Malaga;1  :  1;draw;true;true
season_9-10;14;12.12. 22:00;Valencia;Real Madrid;2  :  3;Real Madrid;false;true
season_9-10;14;12.12. 20:00;Barcelona;Espanyol;1  :  0;Barcelona;true;false
season_9-10;14;12.12. 18:00;Zaragoza;Ath. Bilbao;1  :  2;Ath. Bilbao;false;true
season_9-10;15;20.12. 21:00;La Coruňa;Valencia;0  :  0;draw;true;false
season_9-10;15;20.12. 19:00;Tenerife;Atl. Madrid;1  :  1;draw;true;true
season_9-10;15;20.12. 17:00;Espanyol;Almeria;2  :  0;Espanyol;true;false
season_9-10;15;20.12. 17:00;Malaga;Mallorca;2  :  1;Malaga;false;true
season_9-10;15;20.12. 17:00;Valladolid;Gijon;2  :  1;Valladolid;false;true
season_9-10;15;20.12. 17:00;Villarreal;Santander;2  :  0;Villarreal;true;false
season_9-10;15;19.12. 22:00;Real Madrid;Zaragoza;6  :  0;Real Madrid;false;false
season_9-10;15;19.12. 20:00;Sevilla;Getafe;1  :  2;Getafe;false;true
season_9-10;15;19.12. 18:00;Ath. Bilbao;Osasuna;2  :  0;Ath. Bilbao;true;false
season_9-10;15;02.12. 22:00;Xerez;Barcelona;0  :  2;Barcelona;true;false
season_9-10;16;03.01. 21:00;Osasuna;Real Madrid;0  :  0;draw;true;false
season_9-10;16;03.01. 19:00;Mallorca;Ath. Bilbao;2  :  0;Mallorca;true;false
season_9-10;16;03.01. 17:00;Almeria;Xerez;1  :  0;Almeria;true;false
season_9-10;16;03.01. 17:00;Getafe;Valladolid;1  :  0;Getafe;true;false
season_9-10;16;03.01. 17:00;Gijon;Malaga;2  :  2;draw;false;true
season_9-10;16;03.01. 17:00;Santander;Tenerife;2  :  0;Santander;true;false
season_9-10;16;03.01. 17:00;Zaragoza;La Coruňa;0  :  0;draw;true;false
season_9-10;16;02.01. 22:00;Atl. Madrid;Sevilla;2  :  1;Atl. Madrid;false;true
season_9-10;16;02.01. 20:00;Barcelona;Villarreal;1  :  1;draw;true;true
season_9-10;16;02.01. 18:00;Valencia;Espanyol;1  :  0;Valencia;true;false
season_9-10;17;10.01. 21:00;Tenerife;Barcelona;0  :  5;Barcelona;false;false
season_9-10;17;10.01. 19:00;Real Madrid;Mallorca;2  :  0;Real Madrid;true;false
season_9-10;17;10.01. 17:00;Espanyol;Zaragoza;2  :  1;Espanyol;false;true
season_9-10;17;10.01. 17:00;Gijon;Getafe;1  :  0;Gijon;true;false
season_9-10;17;10.01. 17:00;La Coruňa;Osasuna;1  :  0;La Coruňa;true;false
season_9-10;17;10.01. 17:00;Malaga;Ath. Bilbao;1  :  1;draw;true;true
season_9-10;17;10.01. 17:00;Xerez;Valencia;1  :  3;Valencia;false;true
season_9-10;17;09.01. 22:00;Villarreal;Almeria;1  :  1;draw;true;true
season_9-10;17;09.01. 20:00;Sevilla;Santander;1  :  2;Santander;false;true
season_9-10;17;09.01. 18:00;Valladolid;Atl. Madrid;0  :  4;Atl. Madrid;false;false
season_9-10;18;17.01. 21:00;Valencia;Villarreal;4  :  1;Valencia;false;true
season_9-10;18;17.01. 19:00;Atl. Madrid;Gijon;3  :  2;Atl. Madrid;false;true
season_9-10;18;17.01. 17:00;Almeria;Tenerife;1  :  1;draw;true;true
season_9-10;18;17.01. 17:00;Malaga;Getafe;1  :  0;Malaga;true;false
season_9-10;18;17.01. 17:00;Mallorca;La Coruňa;2  :  0;Mallorca;true;false
season_9-10;18;17.01. 17:00;Santander;Valladolid;1  :  1;draw;true;true
season_9-10;18;17.01. 17:00;Zaragoza;Xerez;0  :  0;draw;true;false
season_9-10;18;16.01. 22:00;Barcelona;Sevilla;4  :  0;Barcelona;false;false
season_9-10;18;16.01. 20:00;Ath. Bilbao;Real Madrid;1  :  0;Ath. Bilbao;true;false
season_9-10;18;16.01. 18:00;Osasuna;Espanyol;2  :  0;Osasuna;true;false
season_9-10;19;24.01. 21:00;Real Madrid;Malaga;2  :  0;Real Madrid;true;false
season_9-10;19;24.01. 19:00;Getafe;Atl. Madrid;1  :  0;Getafe;true;false
season_9-10;19;24.01. 17:00;Espanyol;Mallorca;1  :  1;draw;true;true
season_9-10;19;24.01. 17:00;Gijon;Santander;0  :  1;Santander;true;false
season_9-10;19;24.01. 17:00;Tenerife;Valencia;0  :  0;draw;true;false
season_9-10;19;24.01. 17:00;Villarreal;Zaragoza;4  :  2;Villarreal;false;true
season_9-10;19;24.01. 17:00;Xerez;Osasuna;1  :  2;Osasuna;false;true
season_9-10;19;23.01. 22:00;La Coruňa;Ath. Bilbao;3  :  1;La Coruňa;false;true
season_9-10;19;23.01. 20:00;Valladolid;Barcelona;0  :  3;Barcelona;false;false
season_9-10;19;23.01. 18:00;Sevilla;Almeria;1  :  0;Sevilla;true;false
